timestamp,country,location_name,coordinate,timezone,last_updated_date,last_updated_time,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,AQI_PM2.5,AQI_PM10,AQI_NO2,AQI_O3,AQI_SO2,DAQI,year_month,filled_from_date
2024-01-25,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/1/25,2024/11/27 20:45,0.0,67.9,53.9,9.7,14.1,1,1,2,1,1,2,24-Jan,
2024-01-26,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/1/26,2024/11/27 21:30,0.0,510.0,196.5,107.0,121.2,10,10,8,1,3,10,24-Jan,
2024-01-27,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/1/27,2024/11/27 21:15,0.0,168.6,158.3,31.6,38.5,3,3,3,1,2,3,24-Jan,
2024-01-28,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/1/28,2024/11/27 21:45,0.0,64.4,38.6,9.9,15.3,1,1,1,1,1,1,24-Jan,
2024-01-29,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/1/29,2024/11/27 21:15,0.0,93.2,104.0,22.7,33.6,2,3,2,1,2,3,24-Jan,
2024-01-30,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/1/30,2024/11/27 21:15,0.0,186.4,179.3,58.2,73.7,8,6,3,1,3,8,24-Jan,
2024-01-31,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/1/31,2024/11/27 21:00,0.0,329.0,335.7,84.1,105.9,10,10,5,1,4,10,24-Jan,
2024-02-01,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/1,2024/11/27 21:15,0.0,178.2,179.3,26.6,39.1,3,3,3,1,3,3,24-Feb,
2024-02-02,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/2,2024/11/27 21:15,0.0,78.1,50.1,8.6,12.4,1,1,2,1,1,2,24-Feb,
2024-02-03,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/3,2024/11/27 21:15,0.0,86.4,81.1,22.2,31.7,2,2,2,1,1,2,24-Feb,
2024-02-04,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/4,2024/11/27 20:45,0.0,85.7,78.2,20.4,28.0,2,2,2,1,1,2,24-Feb,
2024-02-05,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/5,2024/11/27 21:30,0.0,78.1,70.6,8.4,12.5,1,1,2,1,1,2,24-Feb,
2024-02-06,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/6,2024/11/27 21:15,0.0,80.9,54.4,10.5,15.8,1,1,2,1,1,2,24-Feb,
2024-02-07,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/7,2024/11/27 21:00,0.0,133.0,137.3,49.5,65.6,6,5,2,1,2,6,24-Feb,
2024-02-08,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/8,2024/11/27 21:00,0.0,126.1,133.5,39.7,53.7,4,4,2,1,2,4,24-Feb,
2024-02-09,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/9,2024/11/27 21:00,0.0,90.5,118.3,22.7,34.9,2,3,2,1,2,3,24-Feb,
2024-02-10,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/10,2024/11/27 21:15,0.0,124.8,102.0,29.7,40.9,3,3,2,1,2,3,24-Feb,
2024-02-11,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/11,2024/11/27 21:15,0.0,119.3,112.5,52.7,71.3,6,6,2,1,2,6,24-Feb,
2024-02-12,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/12,2024/11/27 21:15,0.0,205.6,156.4,79.0,105.9,10,10,4,1,2,10,24-Feb,
2024-02-13,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/13,2024/11/27 21:00,0.0,257.7,219.4,154.3,184.3,10,10,4,1,3,10,24-Feb,
2024-02-14,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/14,2024/11/27 21:15,0.0,252.3,133.5,152.4,177.9,10,10,4,1,2,10,24-Feb,
2024-02-15,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/15,2024/11/27 21:15,0.0,133.0,143.1,43.3,53.2,5,4,2,1,2,5,24-Feb,
2024-02-16,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/16,2024/11/27 21:00,0.0,194.7,150.7,63.9,73.5,8,6,3,1,2,8,24-Feb,
2024-02-17,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/17,2024/11/27 21:00,0.0,72.0,47.7,13.3,19.3,2,2,2,1,1,2,24-Feb,
2024-02-18,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/18,2024/11/27 20:45,0.0,63.1,48.2,10.4,15.4,1,1,1,1,1,1,24-Feb,
2024-02-19,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/19,2024/11/27 21:00,0.0,241.3,200.3,51.7,64.8,6,5,4,1,3,6,24-Feb,
2024-02-20,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/20,2024/11/27 20:45,0.0,244.0,293.7,62.0,79.1,8,7,4,1,4,8,24-Feb,
2024-02-21,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/21,2024/11/27 21:00,0.0,194.7,198.4,44.3,59.3,5,5,3,1,3,5,24-Feb,
2024-02-22,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/22,2024/11/27 20:30,0.0,150.8,154.5,48.5,64.5,6,5,3,1,2,6,24-Feb,
2024-02-23,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/23,2024/11/27 20:45,0.0,108.3,75.3,49.1,65.4,6,5,2,1,1,6,24-Feb,
2024-02-24,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/24,2024/11/27 21:00,0.0,54.2,30.3,5.7,9.2,1,1,1,1,1,1,24-Feb,
2024-02-25,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/25,2024/11/27 20:30,0.2,59.0,26.9,2.7,4.2,1,1,1,1,1,1,24-Feb,
2024-02-26,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/26,2024/11/27 20:45,0.0,77.5,61.0,7.4,11.3,1,1,2,1,1,2,24-Feb,
2024-02-27,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/27,2024/11/27 20:30,0.0,287.9,358.6,49.9,60.2,6,5,5,1,5,6,24-Feb,
2024-02-28,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/28,2024/11/27 20:45,0.0,96.0,78.2,13.4,18.0,2,2,2,1,1,2,24-Feb,
2024-02-29,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/2/29,2024/11/27 20:15,0.0,102.8,79.2,15.3,21.8,2,2,2,1,1,2,24-Feb,
2024-03-01,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/1,2024/11/27 20:30,0.0,213.9,190.7,46.9,57.2,5,4,4,1,3,5,24-Mar,
2024-03-02,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/2,2024/11/27 20:30,0.0,356.4,244.1,130.2,142.6,10,10,6,1,3,10,24-Mar,
2024-03-03,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/3,2024/11/27 20:30,0.0,449.7,309.0,202.8,221.5,10,10,7,1,4,10,24-Mar,
2024-03-04,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/4,2024/11/27 20:30,0.0,290.6,186.9,69.4,87.3,9,8,5,1,3,9,24-Mar,
2024-03-05,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/5,2024/11/27 20:30,0.0,153.5,125.9,40.8,54.7,4,4,3,1,2,4,24-Mar,
2024-03-06,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/6,2024/11/27 20:30,0.0,116.5,96.3,33.4,48.7,3,3,2,1,2,3,24-Mar,
2024-03-07,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/7,2024/11/27 20:30,0.0,87.7,83.0,14.7,22.6,2,2,2,1,1,2,24-Mar,
2024-03-08,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/8,2024/11/27 20:15,0.0,105.6,50.1,18.1,29.6,2,2,2,1,1,2,24-Mar,
2024-03-09,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/9,2024/11/27 20:30,0.0,96.0,66.8,19.4,27.6,2,2,2,1,1,2,24-Mar,
2024-03-10,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/10,2024/11/27 20:15,0.0,157.7,94.4,16.4,24.1,2,2,3,1,2,3,24-Mar,
2024-03-11,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/11,2024/11/27 20:15,0.0,100.1,65.8,15.7,23.2,2,2,2,1,1,2,24-Mar,
2024-03-12,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/12,2024/11/27 20:15,0.0,101.5,93.5,20.9,28.9,2,2,2,1,2,2,24-Mar,
2024-03-13,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/13,2024/11/27 20:15,0.0,438.7,377.7,199.9,223.5,10,10,7,1,5,10,24-Mar,
2024-03-14,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/14,2024/11/27 20:00,0.0,191.9,133.5,84.2,103.1,10,10,3,1,2,10,24-Mar,
2024-03-15,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/15,2024/11/27 20:00,0.0,222.1,88.7,39.0,59.4,4,5,4,1,2,5,24-Mar,
2024-03-16,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/16,2024/11/27 20:00,0.0,78.1,34.8,19.0,25.9,2,2,2,1,1,2,24-Mar,
2024-03-17,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/17,2024/11/27 20:15,0.0,96.0,42.4,18.2,27.3,2,2,2,1,1,2,24-Mar,
2024-03-18,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/18,2024/11/27 20:00,0.0,90.5,69.6,29.4,72.1,3,6,2,1,1,6,24-Mar,
2024-03-19,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/19,2024/11/27 19:45,0.0,137.1,77.3,29.1,38.9,3,3,3,1,1,3,24-Mar,
2024-03-20,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/20,2024/11/27 20:00,0.0,91.9,34.8,7.9,12.2,1,1,2,1,1,2,24-Mar,
2024-03-21,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/21,2024/11/27 20:00,0.0,112.4,45.3,34.9,43.1,3,3,2,1,1,3,24-Mar,
2024-03-22,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/22,2024/11/27 19:45,0.0,152.2,84.9,19.1,29.9,2,2,3,1,1,3,24-Mar,
2024-03-23,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/23,2024/11/27 20:00,0.0,82.3,48.2,11.4,17.8,2,2,2,1,1,2,24-Mar,
2024-03-24,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/24,2024/11/27 20:00,0.0,168.6,104.0,20.6,26.0,2,2,3,1,2,3,24-Mar,
2024-03-25,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/25,2024/11/27 19:45,0.0,139.8,143.1,30.7,38.0,3,3,3,1,2,3,24-Mar,
2024-03-26,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/26,2024/11/27 19:30,0.0,91.9,40.5,12.8,17.4,2,2,2,1,1,2,24-Mar,
2024-03-27,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/27,2024/11/27 19:30,0.1,85.0,31.0,4.1,7.1,1,1,2,1,1,2,24-Mar,
2024-03-28,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/28,2024/11/27 19:30,0.0,101.5,33.4,19.2,24.2,2,2,2,1,1,2,24-Mar,
2024-03-29,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/29,2024/11/27 19:00,0.0,211.1,190.7,60.1,71.7,8,6,4,1,3,8,24-Mar,
2024-03-30,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/30,2024/11/27 19:15,0.0,255.0,219.4,106.9,119.0,10,10,4,1,3,10,24-Mar,
2024-03-31,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/3/31,2024/11/27 19:15,0.6,93.2,27.4,9.3,12.9,1,1,2,1,1,2,24-Mar,
2024-04-01,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/4/1,2024/11/27 19:15,0.0,91.9,38.6,6.8,10.0,1,1,2,1,1,2,24-Apr,
2024-04-02,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/4/2,2024/11/27 19:45,0.0,175.5,167.9,50.4,70.3,6,6,3,1,2,6,24-Apr,
2024-04-03,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/4/3,2024/11/27 19:15,0.0,146.7,65.8,92.7,114.9,10,10,3,1,1,10,24-Apr,
2024-04-04,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/4/4,2024/11/27 19:00,0.1,123.4,40.5,39.8,52.6,4,4,2,1,1,4,24-Apr,
2024-04-05,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/4/5,2024/11/27 18:45,2.8,144.0,47.7,38.2,46.4,4,3,3,1,1,4,24-Apr,
2024-04-06,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/4/6,2024/11/27 19:15,2.7,106.9,27.2,25.6,48.7,3,3,2,1,1,3,24-Apr,
2024-05-16,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/5/16,2024/11/27 12:15,46.5,145.3,101.1,34.4,48.5,3,3,3,2,2,3,24-May,
2024-05-17,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/5/17,2024/11/27 19:30,13.2,80.2,23.4,4.4,9.5,1,1,2,1,1,2,24-May,
2024-05-18,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/5/18,2024/11/27 18:00,86.6,20.9,8.2,1.9,3.2,1,1,1,3,1,3,24-May,
2024-05-19,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/5/19,2024/11/27 17:45,42.6,87.1,35.8,8.4,10.1,1,1,2,2,1,2,24-May,
2024-05-20,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/5/20,2024/11/27 18:15,57.2,56.2,20.5,4.8,8.3,1,1,1,2,1,2,24-May,
2024-05-21,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/5/21,2024/11/27 18:15,41.8,59.6,20.0,6.2,15.3,1,1,1,2,1,2,24-May,
2024-05-22,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/5/22,2024/11/27 17:45,0.1,202.9,200.3,32.4,40.4,3,3,4,1,3,4,24-May,
2024-05-23,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/5/23,2024/11/27 17:30,75.1,45.9,17.2,7.7,15.9,1,1,1,3,1,3,24-May,
2024-05-24,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/5/24,2024/11/27 18:00,4.0,91.9,36.7,5.5,9.9,1,1,2,1,1,2,24-May,
2024-05-25,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/5/25,2024/11/27 17:30,78.7,71.3,22.4,7.1,17.0,1,2,2,3,1,3,24-May,
2024-05-26,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/5/26,2024/11/27 17:30,27.5,105.6,47.2,14.0,40.9,2,3,2,1,1,3,24-May,
2024-05-27,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/5/27,2024/11/27 18:00,89.4,41.5,18.1,8.8,23.3,1,2,1,3,1,3,24-May,
2024-05-28,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/5/28,2024/11/27 18:00,88.0,44.6,19.1,9.0,20.4,1,2,1,3,1,3,24-May,
2024-05-29,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/5/29,2024/11/27 17:30,90.1,81.6,38.2,17.5,37.8,2,3,2,3,1,3,24-May,
2024-05-30,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/5/30,2024/11/27 17:15,70.8,70.6,37.2,19.3,61.0,2,5,2,3,1,5,24-May,
2024-05-31,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/5/31,2024/11/27 17:45,49.4,85.7,39.1,17.7,53.2,2,4,2,2,1,4,24-May,
2024-06-01,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/1,2024/11/27 17:45,85.8,45.2,24.8,18.8,61.2,2,5,1,3,1,5,24-Jun,
2024-06-02,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/2,2024/11/27 17:30,133.0,16.1,8.5,6.0,16.1,1,2,1,5,1,5,24-Jun,
2024-06-03,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/3,2024/11/27 17:45,121.6,76.1,42.9,19.7,66.6,2,6,2,5,1,6,24-Jun,
2024-06-04,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/4,2024/11/27 17:45,58.7,113.8,42.0,20.1,55.5,2,4,2,2,1,4,24-Jun,
2024-06-05,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/5,2024/11/27 17:45,38.3,138.5,50.1,19.5,51.4,2,4,3,2,1,4,24-Jun,
2024-06-06,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/6,2024/11/27 17:30,24.3,159.0,55.8,18.7,39.9,2,3,3,1,1,3,24-Jun,
2024-06-07,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/7,2024/11/27 17:30,103.0,69.9,34.8,14.0,35.1,2,3,2,4,1,4,24-Jun,
2024-06-08,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/8,2024/11/27 17:45,114.4,43.9,25.0,10.3,29.2,1,2,1,4,1,4,24-Jun,
2024-06-09,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/9,2024/11/27 17:45,98.7,50.0,26.2,11.1,33.9,2,3,1,3,1,3,24-Jun,
2024-06-10,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/10,2024/11/27 17:45,101.6,46.6,27.9,13.1,38.4,2,3,1,4,1,4,24-Jun,
2024-06-11,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/11,2024/11/27 17:30,9.0,115.2,41.5,17.8,40.1,2,3,2,1,1,3,24-Jun,
2024-06-12,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/12,2024/11/27 17:45,154.5,29.5,19.1,21.4,55.2,2,4,1,6,1,6,24-Jun,
2024-06-13,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/13,2024/11/27 17:30,97.3,112.4,36.2,15.7,37.7,2,3,2,3,1,3,24-Jun,
2024-06-14,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/14,2024/11/27 17:30,0.5,142.6,64.9,20.0,43.2,2,3,3,1,1,3,24-Jun,
2024-06-15,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/15,2024/11/27 17:30,24.0,186.4,66.8,25.5,44.5,3,3,3,1,1,3,24-Jun,
2024-06-16,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/16,2024/11/27 17:15,113.0,28.5,11.4,6.1,10.6,1,1,1,4,1,4,24-Jun,
2024-06-17,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/17,2024/11/27 17:30,108.7,56.9,27.9,10.9,20.6,1,2,1,4,1,4,24-Jun,
2024-06-18,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/18,2024/11/27 17:30,56.5,90.5,29.8,14.3,36.4,2,3,2,2,1,3,24-Jun,
2024-06-19,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/19,2024/11/27 17:15,80.1,100.1,54.8,19.0,43.5,2,3,2,3,1,3,24-Jun,
2024-06-20,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/20,2024/11/27 17:15,91.6,77.5,32.4,16.5,34.1,2,3,2,3,1,3,24-Jun,
2024-06-21,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/21,2024/11/27 17:00,34.7,123.4,35.8,13.8,30.6,2,2,2,2,1,2,24-Jun,
2024-06-22,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/22,2024/11/27 17:15,76.5,71.3,31.0,15.2,38.5,2,3,2,3,1,3,24-Jun,
2024-06-23,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/23,2024/11/27 17:15,82.3,39.4,15.1,11.7,26.1,2,2,1,3,1,3,24-Jun,
2024-06-24,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/24,2024/11/27 17:15,98.7,38.0,20.7,14.9,39.1,2,3,1,3,1,3,24-Jun,
2024-06-25,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/25,2024/11/27 16:45,121.6,32.2,19.1,19.6,48.0,2,3,1,5,1,5,24-Jun,
2024-06-26,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/26,2024/11/27 17:00,128.8,29.1,16.9,15.8,42.4,2,3,1,5,1,5,24-Jun,
2024-06-27,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/27,2024/11/27 16:45,134.5,34.3,18.6,15.1,36.8,2,3,1,5,1,5,24-Jun,
2024-06-28,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/28,2024/11/27 16:45,97.3,72.7,35.3,24.4,80.4,3,7,2,3,1,7,24-Jun,
2024-06-29,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/29,2024/11/27 16:15,164.5,24.3,17.9,27.1,87.7,3,8,1,7,1,8,24-Jun,
2024-06-30,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/6/30,2024/11/27 17:00,81.5,66.5,33.9,32.1,120.1,3,10,1,3,1,10,24-Jun,
2024-07-01,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/1,2024/11/27 16:45,124.5,34.3,25.5,31.0,127.0,3,10,1,5,1,10,24-Jul,
2024-07-02,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/2,2024/11/27 16:45,105.9,28.8,19.8,28.1,120.2,3,10,1,4,1,10,24-Jul,
2024-07-03,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/3,2024/11/27 16:30,123.0,57.6,25.8,34.2,147.1,3,10,1,5,1,10,24-Jul,
2024-07-04,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/4,2024/11/27 16:30,145.9,36.3,23.1,28.8,114.8,3,10,1,6,1,10,24-Jul,
2024-07-05,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/5,2024/11/27 16:15,141.6,74.7,39.1,34.2,106.6,3,10,2,6,1,10,24-Jul,
2024-07-06,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/6,2024/11/27 16:45,133.0,26.7,18.1,21.2,75.9,2,7,1,5,1,7,24-Jul,
2024-07-07,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/7,2024/11/27 16:30,83.0,41.8,24.1,18.6,71.4,2,6,1,3,1,6,24-Jul,
2024-07-08,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/8,2024/11/27 16:30,97.3,26.1,18.1,20.1,77.6,2,7,1,3,1,7,24-Jul,
2024-07-09,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/9,2024/11/27 16:15,103.0,28.8,20.3,18.9,70.6,2,6,1,4,1,6,24-Jul,
2024-07-10,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/10,2024/11/27 16:30,107.3,28.5,20.0,18.5,63.1,2,5,1,4,1,5,24-Jul,
2024-07-11,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/11,2024/11/27 16:15,100.1,63.8,36.2,23.2,72.9,3,6,1,4,1,6,24-Jul,
2024-07-12,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/12,2024/11/27 16:30,137.3,29.1,18.6,20.8,69.2,2,6,1,5,1,6,24-Jul,
2024-07-13,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/13,2024/11/27 16:30,121.6,48.0,23.1,23.7,75.9,3,7,1,5,1,7,24-Jul,
2024-07-14,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/14,2024/11/27 16:45,113.0,36.7,22.4,18.6,62.9,2,5,1,4,1,5,24-Jul,
2024-07-15,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/15,2024/11/27 16:30,137.3,35.0,27.9,22.8,77.8,2,7,1,5,1,7,24-Jul,
2024-07-16,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/16,2024/11/27 16:15,120.2,50.0,28.4,19.9,65.6,2,5,1,5,1,5,24-Jul,
2024-07-17,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/17,2024/11/27 16:15,140.2,47.3,27.7,18.8,56.3,2,4,1,6,1,6,24-Jul,
2024-07-18,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/18,2024/11/27 16:15,124.5,38.4,26.2,20.8,71.1,2,6,1,5,1,6,24-Jul,
2024-07-19,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/19,2024/11/27 16:00,110.2,34.6,22.2,16.8,59.4,2,5,1,4,1,5,24-Jul,
2024-07-20,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/20,2024/11/27 16:15,125.9,23.3,17.2,18.6,69.4,2,6,1,5,1,6,24-Jul,
2024-07-21,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/23,2024/11/27 16:00,55.8,165.9,62.0,28.1,69.7,3,6,3,2,1,6,24-Jul,2024/7/23
2024-07-22,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/23,2024/11/27 16:00,55.8,165.9,62.0,28.1,69.7,3,6,3,2,1,6,24-Jul,2024/7/23
2024-07-23,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/23,2024/11/27 16:00,55.8,165.9,62.0,28.1,69.7,3,6,3,2,1,6,24-Jul,
2024-07-24,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/24,2024/11/27 16:15,137.3,32.2,22.9,21.7,76.0,2,7,1,5,1,7,24-Jul,
2024-07-25,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/25,2024/11/27 15:45,135.9,16.5,13.6,19.2,67.3,2,6,1,5,1,6,24-Jul,
2024-07-26,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/26,2024/11/27 16:00,130.2,25.4,16.9,20.4,72.3,2,6,1,5,1,6,24-Jul,
2024-07-27,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/27,2024/11/27 16:00,137.3,21.9,15.5,24.5,88.7,3,8,1,5,1,8,24-Jul,
2024-07-28,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/28,2024/11/27 16:15,134.5,19.4,14.5,24.8,88.8,3,8,1,5,1,8,24-Jul,
2024-07-29,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/29,2024/11/27 15:45,181.7,29.1,29.8,32.7,128.7,3,10,1,7,1,10,24-Jul,
2024-07-30,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/30,2024/11/27 15:45,138.8,28.1,27.4,32.9,158.4,3,10,1,5,1,10,24-Jul,
2024-07-31,Iran,Tehran,"35.73, 51.33",Asia/Tehran,2024/7/31,2024/11/27 15:45,147.3,18.5,16.9,25.4,102.6,3,10,1,6,1,10,24-Jul,
